,지역(1),지역(2),세대,총전입,총전출,순이동,시도내이동-시군구내,시도내이동-시군구간 전입,시도내이동-시군구간 전출,시도간전입,시도간전출,연도
825,서울특별시,도봉구,노년층,5430.0,6151.0,-721.0,1589.0,2090.0,2172.0,1751.0,2390.0,2010
826,서울특별시,도봉구,노년층,5650.0,6091.0,-441.0,1798.0,2282.0,1959.0,1570.0,2334.0,2011
827,서울특별시,도봉구,노년층,5414.0,5611.0,-197.0,1594.0,2198.0,1853.0,1622.0,2164.0,2012
828,서울특별시,도봉구,노년층,5784.0,6123.0,-339.0,1879.0,2282.0,1991.0,1623.0,2253.0,2013
829,서울특별시,도봉구,노년층,5888.0,6459.0,-571.0,1982.0,2270.0,2079.0,1636.0,2398.0,2014
830,서울특별시,도봉구,노년층,6787.0,7076.0,-289.0,2243.0,2836.0,2118.0,1708.0,2715.0,2015
831,서울특별시,도봉구,노년층,6716.0,6779.0,-63.0,2162.0,2839.0,2003.0,1715.0,2614.0,2016
832,서울특별시,도봉구,노년층,6497.0,6830.0,-333.0,2122.0,2688.0,2098.0,1687.0,2610.0,2017
833,서울특별시,도봉구,노년층,6552.0,6857.0,-305.0,2091.0,2859.0,2055.0,1602.0,2711.0,2018
834,서울특별시,도봉구,노년층,5732.0,6466.0,-734.0,1856.0,2289.0,2084.0,1587.0,2526.0,2019
835,서울특별시,도봉구,노년층,6777.0,7859.0,-1082.0,2254.0,2822.0,2439.0,1701.0,3166.0,2020
836,서울특별시,도봉구,중장년층,20583.0,23675.0,-3092.0,6990.0,8289.0,9279.0,5304.0,7406.0,2010
837,서울특별시,도봉구,중장년층,21011.0,22814.0,-1803.0,7645.0,8605.0,8480.0,4761.0,6689.0,2011
838,서울특별시,도봉구,중장년층,18349.0,20316.0,-1967.0,6489.0,7427.0,7317.0,4433.0,6510.0,2012
839,서울특별시,도봉구,중장년층,18610.0,20484.0,-1874.0,6756.0,7471.0,7301.0,4383.0,6427.0,2013
840,서울특별시,도봉구,중장년층,17944.0,20204.0,-2260.0,6568.0,7175.0,7240.0,4201.0,6396.0,2014
841,서울특별시,도봉구,중장년층,19514.0,20793.0,-1279.0,7139.0,8140.0,7050.0,4235.0,6604.0,2015
842,서울특별시,도봉구,중장년층,17772.0,19373.0,-1601.0,6470.0,7307.0,6513.0,3995.0,6390.0,2016
843,서울특별시,도봉구,중장년층,16223.0,17976.0,-1753.0,5527.0,6872.0,6262.0,3824.0,6187.0,2017
844,서울특별시,도봉구,중장년층,15503.0,17459.0,-1956.0,5459.0,6476.0,5800.0,3568.0,6200.0,2018
845,서울특별시,도봉구,중장년층,13822.0,16069.0,-2247.0,4636.0,5821.0,5746.0,3365.0,5687.0,2019
846,서울특별시,도봉구,중장년층,15647.0,18604.0,-2957.0,5422.0,6652.0,6591.0,3573.0,6591.0,2020
847,서울특별시,도봉구,청년층,15930.0,17899.0,-1969.0,4304.0,6779.0,7205.0,4847.0,6390.0,2010
848,서울특별시,도봉구,청년층,15885.0,16855.0,-970.0,4281.0,6927.0,6740.0,4677.0,5834.0,2011
849,서울특별시,도봉구,청년층,14402.0,15859.0,-1457.0,4021.0,6122.0,6104.0,4259.0,5734.0,2012
850,서울특별시,도봉구,청년층,13755.0,15282.0,-1527.0,3940.0,5835.0,5920.0,3980.0,5422.0,2013
851,서울특별시,도봉구,청년층,13086.0,14970.0,-1884.0,3747.0,5507.0,5703.0,3832.0,5520.0,2014
852,서울특별시,도봉구,청년층,13894.0,15198.0,-1304.0,4211.0,5970.0,5687.0,3713.0,5300.0,2015
853,서울특별시,도봉구,청년층,12646.0,14040.0,-1394.0,3719.0,5395.0,5167.0,3532.0,5154.0,2016
854,서울특별시,도봉구,청년층,11842.0,13026.0,-1184.0,3207.0,5036.0,5004.0,3599.0,4815.0,2017
855,서울특별시,도봉구,청년층,11432.0,12834.0,-1402.0,3133.0,4817.0,4963.0,3482.0,4738.0,2018
856,서울특별시,도봉구,청년층,10935.0,12518.0,-1583.0,2771.0,4697.0,5071.0,3467.0,4676.0,2019
857,서울특별시,도봉구,청년층,12381.0,14479.0,-2098.0,3146.0,5584.0,6005.0,3651.0,5328.0,2020
858,서울특별시,동대문구,노년층,5585.0,6257.0,-672.0,1684.0,2223.0,2290.0,1678.0,2283.0,2010
859,서울특별시,동대문구,노년층,5560.0,6254.0,-694.0,1728.0,2296.0,2294.0,1536.0,2232.0,2011
860,서울특별시,동대문구,노년층,5087.0,5741.0,-654.0,1514.0,1967.0,2064.0,1606.0,2163.0,2012
861,서울특별시,동대문구,노년층,5699.0,6242.0,-543.0,1835.0,2282.0,2170.0,1582.0,2237.0,2013
862,서울특별시,동대문구,노년층,6476.0,7295.0,-819.0,2409.0,2421.0,2503.0,1646.0,2383.0,2014
863,서울특별시,동대문구,노년층,6707.0,7888.0,-1181.0,2482.0,2703.0,2710.0,1522.0,2696.0,2015
864,서울특별시,동대문구,노년층,6046.0,7498.0,-1452.0,2173.0,2394.0,2677.0,1479.0,2648.0,2016
865,서울특별시,동대문구,노년층,5801.0,7048.0,-1247.0,2028.0,2348.0,2534.0,1425.0,2486.0,2017
866,서울특별시,동대문구,노년층,6983.0,8591.0,-1608.0,2669.0,2656.0,3061.0,1658.0,2861.0,2018
867,서울특별시,동대문구,노년층,6436.0,7718.0,-1282.0,2394.0,2512.0,2882.0,1530.0,2442.0,2019
868,서울특별시,동대문구,노년층,6914.0,8539.0,-1625.0,2502.0,2694.0,3187.0,1718.0,2850.0,2020
869,서울특별시,동대문구,중장년층,20546.0,22092.0,-1546.0,6243.0,9089.0,9248.0,5214.0,6601.0,2010
870,서울특별시,동대문구,중장년층,20522.0,21767.0,-1245.0,6440.0,9108.0,8834.0,4974.0,6493.0,2011
871,서울특별시,동대문구,중장년층,18094.0,19904.0,-1810.0,5366.0,8014.0,8167.0,4714.0,6371.0,2012
872,서울특별시,동대문구,중장년층,20054.0,20566.0,-512.0,6610.0,8640.0,7893.0,4804.0,6063.0,2013
873,서울특별시,동대문구,중장년층,20787.0,22199.0,-1412.0,7343.0,8943.0,8504.0,4501.0,6352.0,2014
874,서울특별시,동대문구,중장년층,20041.0,22759.0,-2718.0,6958.0,8558.0,9111.0,4525.0,6690.0,2015
875,서울특별시,동대문구,중장년층,17450.0,20496.0,-3046.0,5626.0,7672.0,8303.0,4152.0,6567.0,2016
876,서울특별시,동대문구,중장년층,16965.0,19502.0,-2537.0,5413.0,7424.0,7973.0,4128.0,6116.0,2017
877,서울특별시,동대문구,중장년층,19356.0,21195.0,-1839.0,6341.0,8519.0,8261.0,4496.0,6593.0,2018
878,서울특별시,동대문구,중장년층,17416.0,19549.0,-2133.0,5549.0,7626.0,8093.0,4241.0,5907.0,2019
879,서울특별시,동대문구,중장년층,17666.0,20863.0,-3197.0,5438.0,8017.0,9013.0,4211.0,6412.0,2020
880,서울특별시,동대문구,청년층,20897.0,21692.0,-795.0,4179.0,8633.0,9499.0,8085.0,8014.0,2010
881,서울특별시,동대문구,청년층,20635.0,20808.0,-173.0,4251.0,8471.0,9050.0,7913.0,7507.0,2011
882,서울특별시,동대문구,청년층,19063.0,19376.0,-313.0,3637.0,7458.0,8451.0,7968.0,7288.0,2012
883,서울특별시,동대문구,청년층,20024.0,19156.0,868.0,4155.0,8053.0,7980.0,7816.0,7021.0,2013
884,서울특별시,동대문구,청년층,20552.0,20141.0,411.0,4500.0,8150.0,8446.0,7902.0,7195.0,2014
885,서울특별시,동대문구,청년층,20211.0,20458.0,-247.0,4335.0,7869.0,8504.0,8007.0,7619.0,2015
886,서울특별시,동대문구,청년층,18541.0,19224.0,-683.0,3692.0,6910.0,8125.0,7939.0,7407.0,2016
887,서울특별시,동대문구,청년층,17931.0,18251.0,-320.0,3445.0,6635.0,8077.0,7851.0,6729.0,2017
888,서울특별시,동대문구,청년층,20425.0,19793.0,632.0,3964.0,7825.0,8775.0,8636.0,7054.0,2018
889,서울특별시,동대문구,청년층,20754.0,19344.0,1410.0,3721.0,8114.0,8848.0,8919.0,6775.0,2019
890,서울특별시,동대문구,청년층,23364.0,21380.0,1984.0,3997.0,9103.0,9745.0,10264.0,7638.0,2020
891,경기도,동두천시,노년층,2386.0,2215.0,171.0,1031.0,679.0,670.0,676.0,514.0,2010
892,경기도,동두천시,노년층,2110.0,1841.0,269.0,862.0,639.0,515.0,609.0,464.0,2011
893,경기도,동두천시,노년층,2307.0,1947.0,360.0,920.0,727.0,549.0,660.0,478.0,2012
894,경기도,동두천시,노년층,2079.0,1864.0,215.0,822.0,682.0,568.0,575.0,474.0,2013
895,경기도,동두천시,노년층,2149.0,1973.0,176.0,921.0,634.0,628.0,594.0,424.0,2014
896,경기도,동두천시,노년층,2416.0,2093.0,323.0,1006.0,717.0,582.0,693.0,505.0,2015
897,경기도,동두천시,노년층,2601.0,2192.0,409.0,1077.0,781.0,655.0,743.0,460.0,2016
898,경기도,동두천시,노년층,2342.0,2076.0,266.0,949.0,693.0,636.0,700.0,491.0,2017
899,경기도,동두천시,노년층,2378.0,2053.0,325.0,973.0,721.0,636.0,684.0,444.0,2018
900,경기도,동두천시,노년층,2277.0,2140.0,137.0,968.0,689.0,734.0,620.0,438.0,2019
901,경기도,동두천시,노년층,2581.0,2241.0,340.0,1095.0,770.0,725.0,716.0,421.0,2020
902,경기도,동두천시,중장년층,7474.0,7536.0,-62.0,3511.0,2361.0,2437.0,1602.0,1588.0,2010
903,경기도,동두천시,중장년층,6507.0,6312.0,195.0,2988.0,2099.0,2029.0,1420.0,1295.0,2011
904,경기도,동두천시,중장년층,6735.0,6460.0,275.0,3083.0,2259.0,1996.0,1393.0,1381.0,2012
905,경기도,동두천시,중장년층,6127.0,5983.0,144.0,2789.0,2010.0,1871.0,1328.0,1323.0,2013
906,경기도,동두천시,중장년층,6177.0,6261.0,-84.0,2828.0,2002.0,2116.0,1347.0,1317.0,2014
907,경기도,동두천시,중장년층,6279.0,6251.0,28.0,2926.0,1979.0,1957.0,1374.0,1368.0,2015
908,경기도,동두천시,중장년층,6231.0,6212.0,19.0,2973.0,1938.0,2008.0,1320.0,1231.0,2016
909,경기도,동두천시,중장년층,5214.0,5558.0,-344.0,2402.0,1656.0,2061.0,1156.0,1095.0,2017
910,경기도,동두천시,중장년층,5060.0,5270.0,-210.0,2306.0,1650.0,1888.0,1104.0,1076.0,2018
911,경기도,동두천시,중장년층,4478.0,4959.0,-481.0,1913.0,1506.0,2021.0,1059.0,1025.0,2019
912,경기도,동두천시,중장년층,5077.0,5102.0,-25.0,2198.0,1718.0,2034.0,1161.0,870.0,2020
913,경기도,동두천시,청년층,5479.0,5485.0,-6.0,2162.0,1849.0,1798.0,1468.0,1525.0,2010
914,경기도,동두천시,청년층,4615.0,4645.0,-30.0,1823.0,1520.0,1544.0,1272.0,1278.0,2011
915,경기도,동두천시,청년층,4829.0,4762.0,67.0,1891.0,1635.0,1495.0,1303.0,1376.0,2012
916,경기도,동두천시,청년층,4278.0,4372.0,-94.0,1715.0,1373.0,1388.0,1190.0,1269.0,2013
917,경기도,동두천시,청년층,4240.0,4325.0,-85.0,1710.0,1388.0,1408.0,1142.0,1207.0,2014
918,경기도,동두천시,청년층,4195.0,4305.0,-110.0,1702.0,1309.0,1378.0,1184.0,1225.0,2015
919,경기도,동두천시,청년층,4041.0,4116.0,-75.0,1590.0,1310.0,1353.0,1141.0,1173.0,2016
920,경기도,동두천시,청년층,3321.0,3847.0,-526.0,1352.0,1046.0,1408.0,923.0,1087.0,2017
921,경기도,동두천시,청년층,3362.0,3733.0,-371.0,1280.0,1174.0,1420.0,908.0,1033.0,2018
922,경기도,동두천시,청년층,3105.0,3544.0,-439.0,1075.0,1076.0,1453.0,954.0,1016.0,2019
923,경기도,동두천시,청년층,3581.0,3668.0,-87.0,1183.0,1321.0,1532.0,1077.0,953.0,2020
924,서울특별시,동작구,노년층,5677.0,6809.0,-1132.0,1417.0,2304.0,2469.0,1956.0,2923.0,2010
925,서울특별시,동작구,노년층,6246.0,7243.0,-997.0,1661.0,2622.0,2695.0,1963.0,2887.0,2011
926,서울특별시,동작구,노년층,5774.0,6282.0,-508.0,1367.0,2522.0,2238.0,1885.0,2677.0,2012
927,서울특별시,동작구,노년층,6457.0,6682.0,-225.0,1554.0,2928.0,2533.0,1975.0,2595.0,2013
928,서울특별시,동작구,노년층,5859.0,7077.0,-1218.0,1546.0,2429.0,2669.0,1884.0,2862.0,2014
929,서울특별시,동작구,노년층,7042.0,9074.0,-2032.0,2385.0,2854.0,3356.0,1803.0,3333.0,2015
930,서울특별시,동작구,노년층,7039.0,8113.0,-1074.0,2047.0,3144.0,2969.0,1848.0,3097.0,2016
931,서울특별시,동작구,노년층,6541.0,8299.0,-1758.0,1957.0,2790.0,2999.0,1794.0,3343.0,2017
932,서울특별시,동작구,노년층,7260.0,8184.0,-924.0,1974.0,3420.0,2928.0,1866.0,3282.0,2018
933,서울특별시,동작구,노년층,6489.0,7471.0,-982.0,1876.0,2655.0,2683.0,1958.0,2912.0,2019
934,서울특별시,동작구,노년층,7247.0,8879.0,-1632.0,2056.0,3140.0,3587.0,2051.0,3236.0,2020
935,서울특별시,동작구,중장년층,23535.0,25800.0,-2265.0,5929.0,10996.0,11015.0,6610.0,8856.0,2010
936,서울특별시,동작구,중장년층,23475.0,25707.0,-2232.0,6017.0,11222.0,11201.0,6236.0,8489.0,2011
937,서울특별시,동작구,중장년층,23043.0,23099.0,-56.0,5750.0,11091.0,9274.0,6202.0,8075.0,2012
938,서울특별시,동작구,중장년층,23942.0,23635.0,307.0,5847.0,11772.0,9836.0,6323.0,7952.0,2013
939,서울특별시,동작구,중장년층,21147.0,24356.0,-3209.0,5732.0,9590.0,10606.0,5825.0,8018.0,2014
940,서울특별시,동작구,중장년층,22815.0,27271.0,-4456.0,6891.0,10282.0,11630.0,5642.0,8750.0,2015
941,서울특별시,동작구,중장년층,22402.0,24414.0,-2012.0,6150.0,10734.0,10094.0,5518.0,8170.0,2016
942,서울특별시,동작구,중장년층,20318.0,24060.0,-3742.0,5744.0,9265.0,10323.0,5309.0,7993.0,2017
943,서울특별시,동작구,중장년층,21312.0,23534.0,-2222.0,5613.0,10388.0,9694.0,5311.0,8227.0,2018
944,서울특별시,동작구,중장년층,18961.0,21375.0,-2414.0,4959.0,8863.0,9268.0,5139.0,7148.0,2019
945,서울특별시,동작구,중장년층,20015.0,23725.0,-3710.0,5000.0,9593.0,11222.0,5422.0,7503.0,2020
946,서울특별시,동작구,청년층,28262.0,27309.0,953.0,4734.0,11979.0,11434.0,11549.0,11141.0,2010
947,서울특별시,동작구,청년층,27746.0,26753.0,993.0,4692.0,11963.0,11436.0,11091.0,10625.0,2011
948,서울특별시,동작구,청년층,27601.0,25113.0,2488.0,4518.0,11647.0,10307.0,11436.0,10288.0,2012
949,서울특별시,동작구,청년층,28108.0,25225.0,2883.0,4585.0,12005.0,10485.0,11518.0,10155.0,2013
950,서울특별시,동작구,청년층,25933.0,26005.0,-72.0,4475.0,10339.0,11161.0,11119.0,10369.0,2014
951,서울특별시,동작구,청년층,26349.0,27522.0,-1173.0,5011.0,10410.0,11579.0,10928.0,10932.0,2015
952,서울특별시,동작구,청년층,26658.0,24888.0,1770.0,4496.0,10779.0,10224.0,11383.0,10168.0,2016
953,서울특별시,동작구,청년층,25079.0,24512.0,567.0,4155.0,9663.0,10528.0,11261.0,9829.0,2017
954,서울특별시,동작구,청년층,27760.0,25059.0,2701.0,4359.0,11194.0,10675.0,12207.0,10025.0,2018
955,서울특별시,동작구,청년층,27735.0,24875.0,2860.0,4042.0,10928.0,10958.0,12765.0,9875.0,2019
956,서울특별시,동작구,청년층,29640.0,28183.0,1457.0,4687.0,11724.0,13096.0,13229.0,10400.0,2020
957,서울특별시,마포구,노년층,6672.0,6901.0,-229.0,1883.0,2932.0,2532.0,1857.0,2486.0,2010
958,서울특별시,마포구,노년층,6074.0,7255.0,-1181.0,1914.0,2441.0,2607.0,1719.0,2734.0,2011
959,서울특별시,마포구,노년층,5065.0,6436.0,-1371.0,1536.0,1972.0,2407.0,1557.0,2493.0,2012
960,서울특별시,마포구,노년층,5138.0,6484.0,-1346.0,1583.0,1944.0,2389.0,1611.0,2512.0,2013
961,서울특별시,마포구,노년층,6030.0,6977.0,-947.0,2023.0,2316.0,2464.0,1691.0,2490.0,2014
962,서울특별시,마포구,노년층,6956.0,8334.0,-1378.0,2404.0,2765.0,3007.0,1787.0,2923.0,2015
963,서울특별시,마포구,노년층,6164.0,8985.0,-2821.0,2314.0,2229.0,3646.0,1621.0,3025.0,2016
964,서울특별시,마포구,노년층,5293.0,7142.0,-1849.0,1691.0,2019.0,2909.0,1583.0,2542.0,2017
965,서울특별시,마포구,노년층,5525.0,6807.0,-1282.0,1635.0,2233.0,2570.0,1657.0,2602.0,2018
966,서울특별시,마포구,노년층,4925.0,6256.0,-1331.0,1445.0,1882.0,2384.0,1598.0,2427.0,2019
967,서울특별시,마포구,노년층,6041.0,7841.0,-1800.0,1807.0,2366.0,3057.0,1868.0,2977.0,2020
968,서울특별시,마포구,중장년층,25648.0,27336.0,-1688.0,7798.0,11502.0,10972.0,6348.0,8566.0,2010
969,서울특별시,마포구,중장년층,24288.0,26949.0,-2661.0,7706.0,10507.0,10823.0,6075.0,8420.0,2011
970,서울특별시,마포구,중장년층,20452.0,24436.0,-3984.0,6396.0,8591.0,10072.0,5465.0,7968.0,2012
971,서울특별시,마포구,중장년층,20479.0,23968.0,-3489.0,6351.0,8770.0,9911.0,5358.0,7706.0,2013
972,서울특별시,마포구,중장년층,23757.0,24778.0,-1021.0,7423.0,10333.0,9660.0,6001.0,7695.0,2014
973,서울특별시,마포구,중장년층,25152.0,27056.0,-1904.0,7907.0,11082.0,11056.0,6163.0,8093.0,2015
974,서울특별시,마포구,중장년층,21584.0,27258.0,-5674.0,7152.0,8862.0,11959.0,5570.0,8147.0,2016
975,서울특별시,마포구,중장년층,19380.0,23970.0,-4590.0,5664.0,8372.0,10784.0,5344.0,7522.0,2017
976,서울특별시,마포구,중장년층,20213.0,22770.0,-2557.0,5868.0,8719.0,9327.0,5626.0,7575.0,2018
977,서울특별시,마포구,중장년층,18987.0,22065.0,-3078.0,5338.0,8213.0,9347.0,5436.0,7380.0,2019
978,서울특별시,마포구,중장년층,21957.0,25151.0,-3194.0,6159.0,9826.0,11145.0,5972.0,7847.0,2020
979,서울특별시,마포구,청년층,28668.0,27527.0,1141.0,6303.0,12402.0,11622.0,9963.0,9602.0,2010
980,서울특별시,마포구,청년층,27016.0,26153.0,863.0,6006.0,11273.0,11005.0,9737.0,9142.0,2011
981,서울특별시,마포구,청년층,24758.0,24667.0,91.0,5274.0,9688.0,10620.0,9796.0,8773.0,2012
982,서울특별시,마포구,청년층,24340.0,22941.0,1399.0,4987.0,9885.0,9771.0,9468.0,8183.0,2013
983,서울특별시,마포구,청년층,27795.0,24025.0,3770.0,5674.0,11512.0,9923.0,10609.0,8428.0,2014
984,서울특별시,마포구,청년층,28189.0,25108.0,3081.0,5868.0,11863.0,10583.0,10458.0,8657.0,2015
985,서울특별시,마포구,청년층,25722.0,25538.0,184.0,5482.0,9919.0,11428.0,10321.0,8628.0,2016
986,서울특별시,마포구,청년층,24808.0,23289.0,1519.0,4733.0,9892.0,10712.0,10183.0,7844.0,2017
987,서울특별시,마포구,청년층,26361.0,22795.0,3566.0,4747.0,10560.0,10197.0,11054.0,7851.0,2018
988,서울특별시,마포구,청년층,26369.0,23058.0,3311.0,4499.0,10377.0,10810.0,11493.0,7749.0,2019
989,서울특별시,마포구,청년층,30094.0,26776.0,3318.0,5260.0,12460.0,12859.0,12374.0,8657.0,2020
990,부산광역시,부산광역시,노년층,52279.0,54937.0,-2658.0,16436.0,23615.0,23615.0,12228.0,14886.0,2010
991,부산광역시,부산광역시,노년층,53820.0,56949.0,-3129.0,17824.0,23483.0,23483.0,12513.0,15642.0,2011
992,부산광역시,부산광역시,노년층,50117.0,52119.0,-2002.0,16620.0,21409.0,21409.0,12088.0,14090.0,2012
993,부산광역시,부산광역시,노년층,53943.0,56493.0,-2550.0,18194.0,23645.0,23645.0,12104.0,14654.0,2013
994,부산광역시,부산광역시,노년층,58416.0,61266.0,-2850.0,19768.0,25146.0,25146.0,13502.0,16352.0,2014
995,부산광역시,부산광역시,노년층,64060.0,67393.0,-3333.0,22287.0,28292.0,28292.0,13481.0,16814.0,2015
996,부산광역시,부산광역시,노년층,62861.0,67561.0,-4700.0,22623.0,27631.0,27631.0,12607.0,17307.0,2016
997,부산광역시,부산광역시,노년층,62809.0,67495.0,-4686.0,22580.0,26820.0,26820.0,13409.0,18095.0,2017
998,부산광역시,부산광역시,노년층,60994.0,65556.0,-4562.0,21787.0,27031.0,27031.0,12176.0,16738.0,2018
999,부산광역시,부산광역시,노년층,60485.0,64401.0,-3916.0,21377.0,26802.0,26802.0,12306.0,16222.0,2019
1000,부산광역시,부산광역시,노년층,75449.0,79734.0,-4285.0,27483.0,33505.0,33505.0,14461.0,18746.0,2020
1001,부산광역시,부산광역시,중장년층,197313.0,204805.0,-7492.0,67096.0,88456.0,88456.0,41761.0,49253.0,2010
1002,부산광역시,부산광역시,중장년층,193767.0,200272.0,-6505.0,67024.0,81667.0,81667.0,45076.0,51581.0,2011
1003,부산광역시,부산광역시,중장년층,173805.0,179344.0,-5539.0,60132.0,73827.0,73827.0,39846.0,45385.0,2012
1004,부산광역시,부산광역시,중장년층,178846.0,184183.0,-5337.0,62051.0,77761.0,77761.0,39034.0,44371.0,2013
1005,부산광역시,부산광역시,중장년층,184445.0,188740.0,-4295.0,62034.0,77236.0,77236.0,45175.0,49470.0,2014
1006,부산광역시,부산광역시,중장년층,194603.0,199250.0,-4647.0,66766.0,83634.0,83634.0,44203.0,48850.0,2015
1007,부산광역시,부산광역시,중장년층,173931.0,181109.0,-7178.0,59206.0,75656.0,75656.0,39069.0,46247.0,2016
1008,부산광역시,부산광역시,중장년층,165136.0,175828.0,-10692.0,55533.0,70535.0,70535.0,39068.0,49760.0,2017
1009,부산광역시,부산광역시,중장년층,155269.0,165212.0,-9943.0,52108.0,68998.0,68998.0,34163.0,44106.0,2018
1010,부산광역시,부산광역시,중장년층,150514.0,159200.0,-8686.0,49387.0,67247.0,67247.0,33880.0,42566.0,2019
1011,부산광역시,부산광역시,중장년층,180123.0,185271.0,-5148.0,60964.0,81234.0,81234.0,37925.0,43073.0,2020
1012,부산광역시,부산광역시,청년층,159002.0,174564.0,-15562.0,42598.0,67573.0,67573.0,48831.0,64393.0,2010
1013,부산광역시,부산광역시,청년층,155414.0,169535.0,-14121.0,41734.0,64099.0,64099.0,49581.0,63702.0,2011
1014,부산광역시,부산광역시,청년층,144346.0,157377.0,-13031.0,38130.0,59516.0,59516.0,46700.0,59731.0,2012
1015,부산광역시,부산광역시,청년층,149166.0,159876.0,-10710.0,39817.0,62351.0,62351.0,46998.0,57708.0,2013
1016,부산광역시,부산광역시,청년층,151615.0,160402.0,-8787.0,38820.0,61602.0,61602.0,51193.0,59980.0,2014
1017,부산광역시,부산광역시,청년층,155751.0,162912.0,-7161.0,40114.0,64368.0,64368.0,51269.0,58430.0,2015
1018,부산광역시,부산광역시,청년층,144098.0,152618.0,-8520.0,36590.0,59157.0,59157.0,48351.0,56871.0,2016
