,지역(1),지역(2),주택유형,전세가격,연도
1671,경상남도,경상남도,종합,91.14247079,2019
1672,제주특별자치도,제주특별자치도,종합,95.40378723,2019
1673,전국,전국,아파트,95.34129815,2019
1674,서울특별시,서울특별시,아파트,99.49029047,2019
1675,서울특별시,종로구,아파트,103.2212834,2019
1676,서울특별시,중구,아파트,101.9788414,2019
1677,서울특별시,용산구,아파트,98.84113852,2019
1678,서울특별시,성동구,아파트,101.0143644,2019
1679,서울특별시,광진구,아파트,101.4747514,2019
1680,서울특별시,동대문구,아파트,99.83338877,2019
1681,서울특별시,중랑구,아파트,101.1703158,2019
1682,서울특별시,성북구,아파트,101.47423,2019
1683,서울특별시,강북구,아파트,100.9732602,2019
1684,서울특별시,도봉구,아파트,98.39799056,2019
1685,서울특별시,노원구,아파트,100.0125818,2019
1686,서울특별시,은평구,아파트,99.43092538,2019
1687,서울특별시,서대문구,아파트,99.44214761,2019
1688,서울특별시,마포구,아파트,100.851378,2019
1689,서울특별시,양천구,아파트,103.1026835,2019
1690,서울특별시,강서구,아파트,102.8247238,2019
1691,서울특별시,구로구,아파트,100.1264349,2019
1692,서울특별시,금천구,아파트,101.7200816,2019
1693,서울특별시,영등포구,아파트,101.9393599,2019
1694,서울특별시,동작구,아파트,99.64578275,2019
1695,서울특별시,관악구,아파트,101.0206546,2019
1696,서울특별시,서초구,아파트,96.83176545,2019
1697,서울특별시,강남구,아파트,96.11892462,2019
1698,서울특별시,송파구,아파트,97.12251452,2019
1699,서울특별시,강동구,아파트,91.90711841,2019
1700,경기도,경기도,아파트,94.37919125,2019
1701,경기도,과천시,아파트,113.3866973,2019
1702,경기도,안양시,아파트,97.25369207,2019
1703,경기도,성남시,아파트,97.81022741,2019
1704,경기도,군포시,아파트,93.07359666,2019
1705,경기도,의왕시,아파트,92.5857998,2019
1706,경기도,안성시,아파트,81.94442973,2019
1707,경기도,용인시,아파트,92.43717917,2019
1708,경기도,수원시,아파트,95.43210553,2019
1709,경기도,부천시,아파트,99.6907465,2019
1710,경기도,안산시,아파트,87.62489922,2019
1711,경기도,시흥시,아파트,91.25397858,2019
1712,경기도,광명시,아파트,100.4570874,2019
1713,경기도,화성시,아파트,93.16294997,2019
1714,경기도,오산시,아파트,89.51162861,2019
1715,경기도,평택시,아파트,84.43875889,2019
1716,경기도,남양주시,아파트,96.62816668,2019
1717,경기도,구리시,아파트,93.21237885,2019
1718,경기도,하남시,아파트,99.30702928,2019
1719,경기도,광주시,아파트,95.48058142,2019
1720,경기도,이천시,아파트,96.27253646,2019
1721,경기도,여주시,아파트,94.10374988,2019
1722,경기도,김포시,아파트,96.35170114,2019
1723,경기도,고양시,아파트,93.22295615,2019
1724,경기도,파주시,아파트,91.98798689,2019
1725,경기도,포천시,아파트,95.68996415,2019
1726,경기도,동두천시,아파트,98.7576322,2019
1727,경기도,양주시,아파트,95.63297935,2019
1728,경기도,의정부시,아파트,99.26611015,2019
1729,인천광역시,인천광역시,아파트,97.58836155,2019
1730,부산광역시,부산광역시,아파트,94.75502623,2019
1731,대구광역시,대구광역시,아파트,101.8259064,2019
1732,광주광역시,광주광역시,아파트,100.7643936,2019
1733,대전광역시,대전광역시,아파트,103.0409018,2019
1734,울산광역시,울산광역시,아파트,83.554852,2019
1735,세종특별자치시,세종특별자치시,아파트,101.852533,2019
1736,강원도,강원도,아파트,89.72707343,2019
1737,충청북도,충청북도,아파트,90.0641753,2019
1738,충청남도,충청남도,아파트,94.34593133,2019
1739,전라북도,전라북도,아파트,95.66535678,2019
1740,전라남도,전라남도,아파트,102.0618089,2019
1741,경상북도,경상북도,아파트,90.49302343,2019
1742,경상남도,경상남도,아파트,87.16881562,2019
1743,제주특별자치도,제주특별자치도,아파트,92.88713834,2019
1744,전국,전국,연립다세대,98.68946513,2019
1745,서울특별시,서울특별시,연립다세대,100.6520333,2019
1746,경기도,경기도,연립다세대,98.48761744,2019
1747,인천광역시,인천광역시,연립다세대,99.13043113,2019
1748,부산광역시,부산광역시,연립다세대,97.37507415,2019
1749,대구광역시,대구광역시,연립다세대,100.092407,2019
1750,경기도,광주시,연립다세대,100.3325023,2019
1751,대전광역시,대전광역시,연립다세대,100.4635157,2019
1752,울산광역시,울산광역시,연립다세대,90.17890237,2019
1753,세종특별자치시,세종특별자치시,연립다세대,96.63056334,2019
1754,강원도,강원도,연립다세대,95.41370301,2019
1755,충청북도,충청북도,연립다세대,96.95173897,2019
1756,충청남도,충청남도,연립다세대,95.38283199,2019
1757,전라북도,전라북도,연립다세대,98.84011875,2019
1758,전라남도,전라남도,연립다세대,100.7041807,2019
1759,경상북도,경상북도,연립다세대,95.83494481,2019
1760,경상남도,경상남도,연립다세대,91.02542144,2019
1761,제주특별자치도,제주특별자치도,연립다세대,95.48463599,2019
1762,전국,전국,단독주택,99.75038349,2019
1763,서울특별시,서울특별시,단독주택,100.3647815,2019
1764,경기도,경기도,단독주택,99.79696844,2019
1765,인천광역시,인천광역시,단독주택,100.2512408,2019
1766,부산광역시,부산광역시,단독주택,99.46972117,2019
1767,대구광역시,대구광역시,단독주택,100.2255506,2019
1768,광주광역시,광주광역시,단독주택,100.8738344,2019
1769,대전광역시,대전광역시,단독주택,100.4768198,2019
1770,울산광역시,울산광역시,단독주택,96.78863181,2019
1771,세종특별자치시,세종특별자치시,단독주택,100.371142,2019
1772,강원도,강원도,단독주택,99.70915578,2019
1773,충청북도,충청북도,단독주택,99.66740365,2019
1774,충청남도,충청남도,단독주택,99.45212373,2019
1775,전라북도,전라북도,단독주택,100.9284857,2019
1776,전라남도,전라남도,단독주택,101.1338775,2019
1777,경상북도,경상북도,단독주택,99.82413542,2019
1778,경상남도,경상남도,단독주택,97.88065969,2019
1779,제주특별자치도,제주특별자치도,단독주택,96.89340704,2019
1780,전국,전국,종합,101.4005126,2020
1781,서울특별시,서울특별시,종합,103.6278068,2020
1782,서울특별시,종로구,종합,104.8407691,2020
1783,서울특별시,중구,종합,103.3887188,2020
1784,서울특별시,용산구,종합,102.481729,2020
1785,서울특별시,성동구,종합,105.0601256,2020
1786,서울특별시,광진구,종합,103.6622586,2020
1787,서울특별시,동대문구,종합,102.4677826,2020
1788,서울특별시,중랑구,종합,102.9246103,2020
1789,서울특별시,성북구,종합,105.0832068,2020
1790,서울특별시,강북구,종합,102.7958248,2020
1791,서울특별시,도봉구,종합,101.4116855,2020
1792,서울특별시,노원구,종합,103.402218,2020
1793,서울특별시,은평구,종합,103.7362841,2020
1794,서울특별시,서대문구,종합,102.0013537,2020
1795,서울특별시,마포구,종합,106.3496145,2020
1796,서울특별시,양천구,종합,104.8129296,2020
1797,서울특별시,강서구,종합,104.2205672,2020
1798,서울특별시,구로구,종합,103.0395899,2020
1799,서울특별시,금천구,종합,103.7805283,2020
1800,서울특별시,영등포구,종합,104.6100263,2020
1801,서울특별시,동작구,종합,104.6569106,2020
1802,서울특별시,관악구,종합,103.323256,2020
1803,서울특별시,서초구,종합,104.1803059,2020
1804,서울특별시,강남구,종합,103.9235905,2020
1805,서울특별시,송파구,종합,104.2888098,2020
1806,서울특별시,강동구,종합,99.37512501,2020
1807,경기도,경기도,종합,102.4316983,2020
1808,경기도,과천시,종합,106.3617991,2020
1809,경기도,안양시,종합,104.992381,2020
1810,경기도,성남시,종합,103.6585514,2020
1811,경기도,군포시,종합,99.60898377,2020
1812,경기도,의왕시,종합,101.2389799,2020
1813,경기도,안성시,종합,91.30512725,2020
1814,경기도,용인시,종합,106.7818438,2020
1815,경기도,수원시,종합,107.148018,2020
1816,경기도,부천시,종합,103.8612582,2020
1817,경기도,안산시,종합,96.42170494,2020
1818,경기도,시흥시,종합,96.40466069,2020
1819,경기도,광명시,종합,109.0622113,2020
1820,경기도,화성시,종합,104.5442253,2020
1821,경기도,오산시,종합,98.68003131,2020
1822,경기도,평택시,종합,94.86519849,2020
1823,경기도,남양주시,종합,105.116479,2020
1824,경기도,구리시,종합,104.768068,2020
1825,경기도,하남시,종합,118.2228531,2020
1826,경기도,광주시,종합,100.9489808,2020
1827,경기도,이천시,종합,98.42466248,2020
1828,경기도,여주시,종합,96.74906104,2020
1829,경기도,김포시,종합,100.559776,2020
1830,경기도,고양시,종합,102.4278935,2020
1831,경기도,파주시,종합,95.41236233,2020
1832,경기도,포천시,종합,98.35266517,2020
1833,경기도,동두천시,종합,99.30363866,2020
1834,경기도,양주시,종합,99.39860971,2020
1835,경기도,의정부시,종합,104.3778139,2020
1836,인천광역시,인천광역시,종합,104.9090041,2020
1837,부산광역시,부산광역시,종합,99.29352195,2020
1838,대구광역시,대구광역시,종합,105.1169362,2020
1839,광주광역시,광주광역시,종합,102.6834511,2020
1840,대전광역시,대전광역시,종합,112.8939884,2020
1841,울산광역시,울산광역시,종합,97.28430597,2020
1842,세종특별자치시,세종특별자치시,종합,149.2880736,2020
1843,강원도,강원도,종합,95.79374892,2020
1844,충청북도,충청북도,종합,97.06369117,2020
1845,충청남도,충청남도,종합,99.83775866,2020
1846,전라북도,전라북도,종합,98.71170903,2020
1847,전라남도,전라남도,종합,102.9440474,2020
1848,경상북도,경상북도,종합,95.54542306,2020
1849,경상남도,경상남도,종합,93.85433262,2020
1850,제주특별자치도,제주특별자치도,종합,93.89635914,2020
1851,전국,전국,아파트,102.3230133,2020
1852,서울특별시,서울특별시,아파트,105.0406451,2020
1853,서울특별시,종로구,아파트,106.1042923,2020
1854,서울특별시,중구,아파트,105.0074021,2020
1855,서울특별시,용산구,아파트,103.5952457,2020
1856,서울특별시,성동구,아파트,106.0543092,2020
1857,서울특별시,광진구,아파트,105.0882492,2020
1858,서울특별시,동대문구,아파트,103.520774,2020
1859,서울특별시,중랑구,아파트,104.1021055,2020
1860,서울특별시,성북구,아파트,106.4483234,2020
1861,서울특별시,강북구,아파트,106.3736392,2020
1862,서울특별시,도봉구,아파트,101.6056148,2020
1863,서울특별시,노원구,아파트,103.8852067,2020
1864,서울특별시,은평구,아파트,103.264658,2020
1865,서울특별시,서대문구,아파트,102.5935719,2020
1866,서울특별시,마포구,아파트,108.4331209,2020
1867,서울특별시,양천구,아파트,107.4154695,2020
1868,서울특별시,강서구,아파트,107.4581046,2020
1869,서울특별시,구로구,아파트,104.6105328,2020
1870,서울특별시,금천구,아파트,105.9931434,2020
1871,서울특별시,영등포구,아파트,105.4431318,2020
1872,서울특별시,동작구,아파트,107.162207,2020
1873,서울특별시,관악구,아파트,106.5616951,2020
1874,서울특별시,서초구,아파트,105.2807259,2020
1875,서울특별시,강남구,아파트,105.3632647,2020
1876,서울특별시,송파구,아파트,106.0734624,2020
1877,서울특별시,강동구,아파트,99.41455301,2020
1878,경기도,경기도,아파트,103.6382068,2020
1879,경기도,과천시,아파트,107.7995423,2020
1880,경기도,안양시,아파트,105.7016572,2020
1881,경기도,성남시,아파트,104.845934,2020
1882,경기도,군포시,아파트,99.69418254,2020
1883,경기도,의왕시,아파트,101.9541961,2020
1884,경기도,안성시,아파트,85.96675707,2020
1885,경기도,용인시,아파트,109.0948849,2020
1886,경기도,수원시,아파트,110.1110652,2020
1887,경기도,부천시,아파트,105.048736,2020
1888,경기도,안산시,아파트,93.32111591,2020
1889,경기도,시흥시,아파트,95.26976539,2020
1890,경기도,광명시,아파트,113.2462036,2020
1891,경기도,화성시,아파트,105.9442928,2020
1892,경기도,오산시,아파트,98.90847007,2020
1893,경기도,평택시,아파트,92.57959065,2020
1894,경기도,남양주시,아파트,106.8767119,2020
1895,경기도,구리시,아파트,106.1898327,2020
1896,경기도,하남시,아파트,120.7600124,2020
1897,경기도,광주시,아파트,101.9307726,2020
1898,경기도,이천시,아파트,97.65597758,2020
1899,경기도,여주시,아파트,93.11289667,2020
1900,경기도,김포시,아파트,101.1255925,2020
1901,경기도,고양시,아파트,103.6438228,2020
1902,경기도,파주시,아파트,93.47520515,2020
1903,경기도,포천시,아파트,97.47115531,2020
1904,경기도,동두천시,아파트,100.9576473,2020
1905,경기도,양주시,아파트,99.48277109,2020
1906,경기도,의정부시,아파트,106.05652,2020
1907,인천광역시,인천광역시,아파트,107.2429748,2020
1908,부산광역시,부산광역시,아파트,99.7878132,2020
1909,대구광역시,대구광역시,아파트,107.2564512,2020
1910,광주광역시,광주광역시,아파트,103.1451704,2020
1911,대전광역시,대전광역시,아파트,118.1202211,2020
1912,울산광역시,울산광역시,아파트,98.03061499,2020
1913,세종특별자치시,세종특별자치시,아파트,163.5725591,2020
1914,강원도,강원도,아파트,93.01025668,2020
1915,충청북도,충청북도,아파트,95.05471341,2020
1916,충청남도,충청남도,아파트,100.9376181,2020
1917,전라북도,전라북도,아파트,97.02889592,2020
1918,전라남도,전라남도,아파트,104.2409877,2020
1919,경상북도,경상북도,아파트,91.93933187,2020
1920,경상남도,경상남도,아파트,91.61311345,2020
1921,제주특별자치도,제주특별자치도,아파트,91.90274358,2020
1922,전국,전국,연립다세대,99.55696388,2020
1923,서울특별시,서울특별시,연립다세대,102.1643917,2020
1924,경기도,경기도,연립다세대,99.4378892,2020
1925,인천광역시,인천광역시,연립다세대,100.989686,2020
1926,부산광역시,부산광역시,연립다세대,97.15197255,2020
1927,대구광역시,대구광역시,연립다세대,100.6800606,2020
1928,경기도,광주시,연립다세대,100.5846443,2020
1929,대전광역시,대전광역시,연립다세대,101.391927,2020
1930,울산광역시,울산광역시,연립다세대,90.13311539,2020
1931,세종특별자치시,세종특별자치시,연립다세대,97.22307126,2020
1932,강원도,강원도,연립다세대,94.81698324,2020
1933,충청북도,충청북도,연립다세대,96.63163527,2020
1934,충청남도,충청남도,연립다세대,94.98743804,2020
1935,전라북도,전라북도,연립다세대,98.35140164,2020
1936,전라남도,전라남도,연립다세대,101.0483457,2020
1937,경상북도,경상북도,연립다세대,95.54820368,2020
1938,경상남도,경상남도,연립다세대,90.52766445,2020
1939,제주특별자치도,제주특별자치도,연립다세대,93.65810333,2020
1940,전국,전국,단독주택,99.96564757,2020
1941,서울특별시,서울특별시,단독주택,101.3048549,2020
1942,경기도,경기도,단독주택,100.2561696,2020
1943,인천광역시,인천광역시,단독주택,101.1889669,2020
1944,부산광역시,부산광역시,단독주택,99.28916718,2020
1945,대구광역시,대구광역시,단독주택,100.4972811,2020
1946,광주광역시,광주광역시,단독주택,101.3404584,2020
1947,대전광역시,대전광역시,단독주택,101.2056257,2020
1948,울산광역시,울산광역시,단독주택,96.72973026,2020
1949,세종특별자치시,세종특별자치시,단독주택,101.6949538,2020
1950,강원도,강원도,단독주택,99.94102158,2020
1951,충청북도,충청북도,단독주택,99.74137695,2020
1952,충청남도,충청남도,단독주택,99.32073728,2020
1953,전라북도,전라북도,단독주택,101.0986762,2020
1954,전라남도,전라남도,단독주택,101.8378069,2020
1955,경상북도,경상북도,단독주택,99.89086648,2020
1956,경상남도,경상남도,단독주택,97.58571887,2020
1957,제주특별자치도,제주특별자치도,단독주택,95.2848835,2020
