,지역(1),지역(2),법인+일반,법인,개인사업자(일반),연도
2031,경기,소계,1388649.0,226658.0,1161991.0,2018
2032,경기,가평군,6294.0,1195.0,5099.0,2018
2033,경기,고양시,107333.0,16664.0,90669.0,2018
2034,경기,과천시,4740.0,1038.0,3702.0,2018
2035,경기,광명시,26277.0,3276.0,23001.0,2018
2036,경기,광주시,40650.0,7997.0,32653.0,2018
2037,경기,구리시,19723.0,2859.0,16864.0,2018
2038,경기,군포시,23496.0,3996.0,19500.0,2018
2039,경기,김포시,61471.0,10298.0,51173.0,2018
2040,경기,남양주시,63548.0,8712.0,54836.0,2018
2041,경기,동두천시,6314.0,820.0,5494.0,2018
2042,경기,부천시,84501.0,11251.0,73250.0,2018
2043,경기,성남시,98116.0,21091.0,77025.0,2018
2044,경기,수원시,102363.0,13948.0,88415.0,2018
2045,경기,시흥시,68658.0,9824.0,58834.0,2018
2046,경기,안산시,75259.0,12752.0,62507.0,2018
2047,경기,안성시,20312.0,4175.0,16137.0,2018
2048,경기,안양시,61447.0,11451.0,49996.0,2018
2049,경기,양주시,23779.0,4004.0,19775.0,2018
2050,경기,양평군,9448.0,1872.0,7576.0,2018
2051,경기,여주시,14834.0,2238.0,12596.0,2018
2052,경기,연천군,7104.0,805.0,6299.0,2018
2053,경기,오산시,18917.0,2317.0,16600.0,2018
2054,경기,용인시,89733.0,17151.0,72582.0,2018
2055,경기,의왕시,12107.0,2416.0,9691.0,2018
2056,경기,의정부시,33211.0,3604.0,29607.0,2018
2057,경기,이천시,24060.0,3790.0,20270.0,2018
2058,경기,파주시,49270.0,8830.0,40440.0,2018
2059,경기,평택시,56303.0,8711.0,47592.0,2018
2060,경기,포천시,25141.0,4282.0,20859.0,2018
2061,경기,하남시,41789.0,4710.0,37079.0,2018
2062,경기,화성시,112451.0,20581.0,91870.0,2018
2063,강원,소계,134908.0,23516.0,111392.0,2018
2064,강원,강릉시,19900.0,3055.0,16845.0,2018
2065,강원,고성군,2352.0,582.0,1770.0,2018
2066,강원,동해시,7267.0,1140.0,6127.0,2018
2067,강원,삼척시,4708.0,1051.0,3657.0,2018
2068,강원,속초시,9384.0,904.0,8480.0,2018
2069,강원,양구군,1956.0,380.0,1576.0,2018
2070,강원,양양군,2710.0,507.0,2203.0,2018
2071,강원,영월군,3118.0,769.0,2349.0,2018
2072,강원,원주시,31010.0,5165.0,25845.0,2018
2073,강원,인제군,2933.0,637.0,2296.0,2018
2074,강원,정선군,3356.0,775.0,2581.0,2018
2075,강원,철원군,2881.0,645.0,2236.0,2018
2076,강원,춘천시,23300.0,3779.0,19521.0,2018
2077,강원,태백시,3127.0,596.0,2531.0,2018
2078,강원,평창군,5347.0,1090.0,4257.0,2018
2079,강원,홍천군,5849.0,1112.0,4737.0,2018
2080,강원,화천군,1902.0,397.0,1505.0,2018
2081,강원,횡성군,3808.0,932.0,2876.0,2018
2082,대전,소계,124856.0,21129.0,103727.0,2018
2083,대전,대덕구,19627.0,3319.0,16308.0,2018
2084,대전,동구,15608.0,2123.0,13485.0,2018
2085,대전,서구,37583.0,5908.0,31675.0,2018
2086,대전,유성구,31277.0,6974.0,24303.0,2018
2087,대전,중구,20761.0,2805.0,17956.0,2018
2088,충북,소계,139448.0,27306.0,112142.0,2018
2089,충북,괴산군,3023.0,928.0,2095.0,2018
2090,충북,단양군,2626.0,566.0,2060.0,2018
2091,충북,보은군,2660.0,609.0,2051.0,2018
2092,충북,영동군,2710.0,726.0,1984.0,2018
2093,충북,옥천군,5084.0,993.0,4091.0,2018
2094,충북,음성군,12219.0,3319.0,8900.0,2018
2095,충북,제천시,11675.0,2024.0,9651.0,2018
2096,충북,증평군,2891.0,435.0,2456.0,2018
2097,충북,진천군,8558.0,1943.0,6615.0,2018
2098,충북,청원군,,,,2018
2099,충북,청주시,70427.0,12640.0,57787.0,2018
2100,충북,충주시,17575.0,3123.0,14452.0,2018
2101,충남,소계,190140.0,35736.0,154404.0,2018
2102,충남,계룡시,2069.0,400.0,1669.0,2018
2103,충남,공주시,9731.0,1946.0,7785.0,2018
2104,충남,금산군,6059.0,1439.0,4620.0,2018
2105,충남,논산시,10485.0,2006.0,8479.0,2018
2106,충남,당진시,15867.0,3164.0,12703.0,2018
2107,충남,보령시,8678.0,1733.0,6945.0,2018
2108,충남,부여군,5511.0,1239.0,4272.0,2018
2109,충남,서산시,14212.0,2226.0,11986.0,2018
2110,충남,서천군,4167.0,861.0,3306.0,2018
2111,충남,아산시,28599.0,5559.0,23040.0,2018
2112,충남,연기군,,,,2018
2113,충남,예산군,7205.0,1425.0,5780.0,2018
2114,충남,천안시,61151.0,10515.0,50636.0,2018
2115,충남,청양군,2546.0,598.0,1948.0,2018
2116,충남,태안군,5239.0,1144.0,4095.0,2018
2117,충남,홍성군,8621.0,1481.0,7140.0,2018
2118,충남,당진군,,,,2018
2119,세종,세종,32934.0,4598.0,28336.0,2018
2120,광주,소계,125695.0,27336.0,98359.0,2018
2121,광주,광산구,37718.0,7873.0,29845.0,2018
2122,광주,남구,11766.0,2323.0,9443.0,2018
2123,광주,동구,12511.0,2659.0,9852.0,2018
2124,광주,북구,32789.0,7495.0,25294.0,2018
2125,광주,서구,30911.0,6986.0,23925.0,2018
2126,전북,소계,166267.0,31499.0,134768.0,2018
2127,전북,고창군,5142.0,1173.0,3969.0,2018
2128,전북,군산시,22542.0,4579.0,17963.0,2018
2129,전북,김제시,9788.0,2034.0,7754.0,2018
2130,전북,남원시,8935.0,1441.0,7494.0,2018
2131,전북,무주군,2297.0,549.0,1748.0,2018
2132,전북,부안군,5421.0,1116.0,4305.0,2018
2133,전북,순창군,2256.0,632.0,1624.0,2018
2134,전북,완주군,9469.0,2138.0,7331.0,2018
2135,전북,익산시,24811.0,4467.0,20344.0,2018
2136,전북,임실군,3535.0,632.0,2903.0,2018
2137,전북,장수군,2233.0,516.0,1717.0,2018
2138,전북,전주시,55535.0,9670.0,45865.0,2018
2139,전북,정읍시,12278.0,1956.0,10322.0,2018
2140,전북,진안군,2025.0,596.0,1429.0,2018
2141,전남,소계,164458.0,36910.0,127548.0,2018
2142,전남,강진군,3983.0,816.0,3167.0,2018
2143,전남,고흥군,5230.0,1435.0,3795.0,2018
2144,전남,곡성군,2445.0,669.0,1776.0,2018
2145,전남,광양시,13068.0,2774.0,10294.0,2018
2146,전남,구례군,1693.0,487.0,1206.0,2018
2147,전남,나주시,14543.0,3146.0,11397.0,2018
2148,전남,담양군,5078.0,1483.0,3595.0,2018
2149,전남,목포시,18635.0,3027.0,15608.0,2018
2150,전남,무안군,8309.0,1751.0,6558.0,2018
2151,전남,보성군,3697.0,888.0,2809.0,2018
2152,전남,순천시,22416.0,3679.0,18737.0,2018
2153,전남,신안군,3331.0,860.0,2471.0,2018
2154,전남,여수시,23900.0,3980.0,19920.0,2018
2155,전남,영광군,4163.0,1246.0,2917.0,2018
2156,전남,영암군,6564.0,2216.0,4348.0,2018
2157,전남,완도군,3441.0,1068.0,2373.0,2018
2158,전남,장성군,4579.0,1601.0,2978.0,2018
2159,전남,장흥군,2988.0,972.0,2016.0,2018
2160,전남,진도군,2141.0,664.0,1477.0,2018
2161,전남,함평군,2812.0,934.0,1878.0,2018
2162,전남,해남군,6208.0,1704.0,4504.0,2018
2163,전남,화순군,5234.0,1510.0,3724.0,2018
2164,대구,소계,212601.0,29803.0,182798.0,2018
2165,대구,남구,10753.0,1632.0,9121.0,2018
2166,대구,달서구,45938.0,6308.0,39630.0,2018
2167,대구,달성군,21579.0,3167.0,18412.0,2018
2168,대구,동구,27614.0,4067.0,23547.0,2018
2169,대구,북구,42759.0,5047.0,37712.0,2018
2170,대구,서구,16456.0,2185.0,14271.0,2018
2171,대구,수성구,26285.0,4570.0,21715.0,2018
2172,대구,중구,21217.0,2827.0,18390.0,2018
2173,경북,소계,221208.0,40761.0,180447.0,2018
2174,경북,경산시,22097.0,3693.0,18404.0,2018
2175,경북,경주시,22849.0,4479.0,18370.0,2018
2176,경북,고령군,4393.0,899.0,3494.0,2018
2177,경북,구미시,33576.0,5628.0,27948.0,2018
2178,경북,군위군,2265.0,582.0,1683.0,2018
2179,경북,김천시,10397.0,1848.0,8549.0,2018
2180,경북,문경시,5000.0,979.0,4021.0,2018
2181,경북,봉화군,1923.0,664.0,1259.0,2018
2182,경북,상주시,8703.0,1446.0,7257.0,2018
2183,경북,성주군,5671.0,1329.0,4342.0,2018
2184,경북,안동시,13608.0,2354.0,11254.0,2018
2185,경북,영덕군,3036.0,652.0,2384.0,2018
2186,경북,영양군,1222.0,316.0,906.0,2018
2187,경북,영주시,8488.0,1302.0,7186.0,2018
2188,경북,영천시,10422.0,2204.0,8218.0,2018
2189,경북,예천군,3594.0,619.0,2975.0,2018
2190,경북,울릉군,716.0,184.0,532.0,2018
2191,경북,울진군,3220.0,718.0,2502.0,2018
2192,경북,의성군,3880.0,865.0,3015.0,2018
2193,경북,청도군,2744.0,741.0,2003.0,2018
2194,경북,청송군,1476.0,451.0,1025.0,2018
2195,경북,칠곡군,13691.0,2571.0,11120.0,2018
2196,경북,포항시,38237.0,6237.0,32000.0,2018
2197,부산,소계,314532.0,50750.0,263782.0,2018
2198,부산,강서구,29835.0,5844.0,23991.0,2018
2199,부산,금정구,19854.0,3013.0,16841.0,2018
2200,부산,기장군,14853.0,2590.0,12263.0,2018
2201,부산,남구,18811.0,2817.0,15994.0,2018
2202,부산,동구,13455.0,2513.0,10942.0,2018
2203,부산,동래구,19657.0,2854.0,16803.0,2018
2204,부산,부산진구,34341.0,4758.0,29583.0,2018
2205,부산,북구,13644.0,1481.0,12163.0,2018
2206,부산,사상구,30524.0,4542.0,25982.0,2018
2207,부산,사하구,20003.0,2982.0,17021.0,2018
2208,부산,서구,7489.0,1556.0,5933.0,2018
2209,부산,수영구,14373.0,1957.0,12416.0,2018
2210,부산,연제구,16740.0,2950.0,13790.0,2018
2211,부산,영도구,7693.0,1148.0,6545.0,2018
2212,부산,중구,16082.0,3011.0,13071.0,2018
2213,부산,해운대구,37178.0,6734.0,30444.0,2018
2214,울산,소계,88666.0,14068.0,74598.0,2018
2215,울산,남구,32664.0,5295.0,27369.0,2018
2216,울산,동구,7048.0,880.0,6168.0,2018
2217,울산,북구,14116.0,2044.0,12072.0,2018
2218,울산,울주군,20371.0,4223.0,16148.0,2018
2219,울산,중구,14467.0,1626.0,12841.0,2018
2220,경남,소계,285065.0,46051.0,239014.0,2018
2221,경남,거제시,16789.0,2310.0,14479.0,2018
2222,경남,거창군,4759.0,962.0,3797.0,2018
2223,경남,고성군,3867.0,959.0,2908.0,2018
2224,경남,김해시,53606.0,9242.0,44364.0,2018
2225,경남,남해군,2699.0,504.0,2195.0,2018
2226,경남,밀양시,8617.0,1555.0,7062.0,2018
2227,경남,사천시,8150.0,1493.0,6657.0,2018
2228,경남,산청군,3021.0,822.0,2199.0,2018
2229,경남,양산시,36651.0,4600.0,32051.0,2018
2230,경남,의령군,2043.0,582.0,1461.0,2018
2231,경남,진주시,28721.0,3846.0,24875.0,2018
2232,경남,창녕군,4237.0,1089.0,3148.0,2018
2233,경남,창원시,84921.0,12645.0,72276.0,2018
2234,경남,통영시,8837.0,1133.0,7704.0,2018
2235,경남,하동군,3690.0,847.0,2843.0,2018
2236,경남,함안군,8995.0,2026.0,6969.0,2018
2237,경남,함양군,2532.0,702.0,1830.0,2018
2238,경남,합천군,2930.0,734.0,2196.0,2018
2239,제주,소계,76907.0,14215.0,62692.0,2018
2240,제주,제주시,54005.0,10957.0,43048.0,2018
2241,제주,서귀포시,22902.0,3258.0,19644.0,2018
2242,지역별,소계,5368908.0,1002855.0,4366053.0,2019
2243,서울,소계,1199757.0,283337.0,916420.0,2019
2244,서울,강남구,133955.0,54492.0,79463.0,2019
2245,서울,강동구,34480.0,5333.0,29147.0,2019
2246,서울,강북구,19557.0,2112.0,17445.0,2019
2247,서울,강서구,62197.0,11433.0,50764.0,2019
2248,서울,관악구,32546.0,4159.0,28387.0,2019
2249,서울,광진구,32179.0,5720.0,26459.0,2019
2250,서울,구로구,53675.0,13066.0,40609.0,2019
2251,서울,금천구,46284.0,15424.0,30860.0,2019
2252,서울,노원구,27136.0,3391.0,23745.0,2019
2253,서울,도봉구,17700.0,2119.0,15581.0,2019
2254,서울,동대문구,38276.0,5335.0,32941.0,2019
2255,서울,동작구,23302.0,3510.0,19792.0,2019
2256,서울,마포구,60317.0,16605.0,43712.0,2019
2257,서울,서대문구,25885.0,4062.0,21823.0,2019
2258,서울,서초구,87616.0,29111.0,58505.0,2019
2259,서울,성동구,38000.0,10774.0,27226.0,2019
2260,서울,성북구,26885.0,3761.0,23124.0,2019
2261,서울,송파구,79208.0,20662.0,58546.0,2019
2262,서울,양천구,30859.0,4725.0,26134.0,2019
2263,서울,영등포구,84488.0,25850.0,58638.0,2019
2264,서울,용산구,34774.0,8415.0,26359.0,2019
2265,서울,은평구,30919.0,3539.0,27380.0,2019
2266,서울,종로구,57424.0,11530.0,45894.0,2019
2267,서울,중구,93569.0,15492.0,78077.0,2019
2268,서울,중랑구,28526.0,2717.0,25809.0,2019
2269,인천,소계,301318.0,42305.0,259013.0,2019
2270,인천,강화군,6718.0,1114.0,5604.0,2019
2271,인천,계양구,23011.0,3057.0,19954.0,2019
2272,인천,남동구,54151.0,8818.0,45333.0,2019
2273,인천,동구,10367.0,1559.0,8808.0,2019
2274,인천,미추홀구,38223.0,3985.0,34238.0,2019
2275,인천,부평구,39196.0,4780.0,34416.0,2019
2276,인천,서구,61483.0,9143.0,52340.0,2019
2277,인천,연수구,35643.0,5755.0,29888.0,2019
2278,인천,옹진군,1625.0,326.0,1299.0,2019
2279,인천,중구,30901.0,3768.0,27133.0,2019
2280,경기,소계,1474122.0,246281.0,1227841.0,2019
2281,경기,가평군,6811.0,1295.0,5516.0,2019
2282,경기,고양시,112739.0,17518.0,95221.0,2019
2283,경기,과천시,5644.0,1081.0,4563.0,2019
2284,경기,광명시,27424.0,3586.0,23838.0,2019
2285,경기,광주시,43375.0,8583.0,34792.0,2019
2286,경기,구리시,20641.0,3007.0,17634.0,2019
2287,경기,군포시,25086.0,4209.0,20877.0,2019
2288,경기,김포시,66545.0,11902.0,54643.0,2019
2289,경기,남양주시,71126.0,9734.0,61392.0,2019
2290,경기,동두천시,6576.0,912.0,5664.0,2019
2291,경기,부천시,88903.0,11900.0,77003.0,2019
2292,경기,성남시,101665.0,21986.0,79679.0,2019
2293,경기,수원시,106669.0,14686.0,91983.0,2019
2294,경기,시흥시,71674.0,10566.0,61108.0,2019
2295,경기,안산시,77480.0,13389.0,64091.0,2019
2296,경기,안성시,21303.0,4440.0,16863.0,2019
2297,경기,안양시,63811.0,11946.0,51865.0,2019
2298,경기,양주시,25687.0,4405.0,21282.0,2019
2299,경기,양평군,10246.0,2117.0,8129.0,2019
2300,경기,여주시,15538.0,2374.0,13164.0,2019
2301,경기,연천군,7446.0,873.0,6573.0,2019
2302,경기,오산시,19606.0,2562.0,17044.0,2019
2303,경기,용인시,97371.0,20048.0,77323.0,2019
2304,경기,의왕시,13018.0,2559.0,10459.0,2019
2305,경기,의정부시,34964.0,3771.0,31193.0,2019
2306,경기,이천시,24935.0,4088.0,20847.0,2019
2307,경기,파주시,53678.0,9851.0,43827.0,2019
2308,경기,평택시,60699.0,9281.0,51418.0,2019
2309,경기,포천시,26669.0,4593.0,22076.0,2019
2310,경기,하남시,44302.0,5780.0,38522.0,2019
2311,경기,화성시,122491.0,23239.0,99252.0,2019
2312,강원,소계,143941.0,25181.0,118760.0,2019
2313,강원,강릉시,21072.0,3200.0,17872.0,2019
2314,강원,고성군,2631.0,656.0,1975.0,2019
2315,강원,동해시,7552.0,1173.0,6379.0,2019
2316,강원,삼척시,5121.0,1160.0,3961.0,2019
2317,강원,속초시,10523.0,972.0,9551.0,2019
2318,강원,양구군,2131.0,395.0,1736.0,2019
2319,강원,양양군,3025.0,522.0,2503.0,2019
2320,강원,영월군,3379.0,811.0,2568.0,2019
2321,강원,원주시,33019.0,5593.0,27426.0,2019
2322,강원,인제군,3205.0,665.0,2540.0,2019
2323,강원,정선군,3494.0,811.0,2683.0,2019
2324,강원,철원군,3210.0,693.0,2517.0,2019
2325,강원,춘천시,24395.0,4102.0,20293.0,2019
2326,강원,태백시,3235.0,681.0,2554.0,2019
2327,강원,평창군,5516.0,1151.0,4365.0,2019
2328,강원,홍천군,6323.0,1186.0,5137.0,2019
2329,강원,화천군,2040.0,415.0,1625.0,2019
2330,강원,횡성군,4070.0,995.0,3075.0,2019
2331,대전,소계,130054.0,22856.0,107198.0,2019
2332,대전,대덕구,20294.0,3486.0,16808.0,2019
2333,대전,동구,16348.0,2314.0,14034.0,2019
2334,대전,서구,39077.0,6412.0,32665.0,2019
2335,대전,유성구,32841.0,7697.0,25144.0,2019
2336,대전,중구,21494.0,2947.0,18547.0,2019
2337,충북,소계,148463.0,29051.0,119412.0,2019
2338,충북,괴산군,3335.0,990.0,2345.0,2019
2339,충북,단양군,2875.0,617.0,2258.0,2019
2340,충북,보은군,2910.0,654.0,2256.0,2019
2341,충북,영동군,3023.0,784.0,2239.0,2019
2342,충북,옥천군,5581.0,1042.0,4539.0,2019
2343,충북,음성군,13230.0,3556.0,9674.0,2019
2344,충북,제천시,12427.0,2162.0,10265.0,2019
2345,충북,증평군,3142.0,476.0,2666.0,2019
2346,충북,진천군,9245.0,2130.0,7115.0,2019
2347,충북,청원군,,,,2019
2348,충북,청주시,73898.0,13332.0,60566.0,2019
2349,충북,충주시,18797.0,3308.0,15489.0,2019
2350,충남,소계,201942.0,38388.0,163554.0,2019
2351,충남,계룡시,2150.0,432.0,1718.0,2019
2352,충남,공주시,10315.0,2045.0,8270.0,2019
2353,충남,금산군,6406.0,1519.0,4887.0,2019
2354,충남,논산시,11462.0,2134.0,9328.0,2019
2355,충남,당진시,16744.0,3353.0,13391.0,2019
2356,충남,보령시,9258.0,1866.0,7392.0,2019
2357,충남,부여군,5863.0,1308.0,4555.0,2019
2358,충남,서산시,14799.0,2395.0,12404.0,2019
2359,충남,서천군,4488.0,912.0,3576.0,2019
2360,충남,아산시,30766.0,6015.0,24751.0,2019
2361,충남,연기군,,,,2019
2362,충남,예산군,7701.0,1505.0,6196.0,2019
2363,충남,천안시,64502.0,11463.0,53039.0,2019
2364,충남,청양군,2753.0,635.0,2118.0,2019
2365,충남,태안군,5534.0,1205.0,4329.0,2019
2366,충남,홍성군,9201.0,1601.0,7600.0,2019
2367,충남,당진군,,,,2019
2368,세종,세종,35775.0,5236.0,30539.0,2019
2369,광주,소계,133636.0,29528.0,104108.0,2019
2370,광주,광산구,40187.0,8464.0,31723.0,2019
2371,광주,남구,12761.0,2563.0,10198.0,2019
2372,광주,동구,12962.0,2768.0,10194.0,2019
2373,광주,북구,34914.0,8154.0,26760.0,2019
2374,광주,서구,32812.0,7579.0,25233.0,2019
2375,전북,소계,177202.0,33656.0,143546.0,2019
2376,전북,고창군,5563.0,1232.0,4331.0,2019
2377,전북,군산시,23871.0,5016.0,18855.0,2019
2378,전북,김제시,10604.0,2150.0,8454.0,2019
2379,전북,남원시,9299.0,1542.0,7757.0,2019
2380,전북,무주군,2541.0,587.0,1954.0,2019
2381,전북,부안군,5863.0,1165.0,4698.0,2019
2382,전북,순창군,2477.0,649.0,1828.0,2019
2383,전북,완주군,10297.0,2350.0,7947.0,2019
2384,전북,익산시,26045.0,4695.0,21350.0,2019
2385,전북,임실군,3749.0,597.0,3152.0,2019
2386,전북,장수군,2426.0,559.0,1867.0,2019
2387,전북,전주시,59255.0,10427.0,48828.0,2019
2388,전북,정읍시,12947.0,2043.0,10904.0,2019
2389,전북,진안군,2265.0,644.0,1621.0,2019
2390,전남,소계,176002.0,39583.0,136419.0,2019
2391,전남,강진군,4229.0,876.0,3353.0,2019
2392,전남,고흥군,5598.0,1507.0,4091.0,2019
2393,전남,곡성군,2660.0,719.0,1941.0,2019
2394,전남,광양시,13867.0,2908.0,10959.0,2019
2395,전남,구례군,1823.0,504.0,1319.0,2019
2396,전남,나주시,15862.0,3500.0,12362.0,2019
2397,전남,담양군,5434.0,1568.0,3866.0,2019
2398,전남,목포시,19214.0,3136.0,16078.0,2019
2399,전남,무안군,8598.0,1886.0,6712.0,2019
2400,전남,보성군,3932.0,916.0,3016.0,2019
2401,전남,순천시,23625.0,3985.0,19640.0,2019
2402,전남,신안군,3536.0,983.0,2553.0,2019
2403,전남,여수시,26115.0,4212.0,21903.0,2019
2404,전남,영광군,4487.0,1345.0,3142.0,2019
2405,전남,영암군,7053.0,2325.0,4728.0,2019
2406,전남,완도군,3679.0,1172.0,2507.0,2019
2407,전남,장성군,5072.0,1779.0,3293.0,2019
2408,전남,장흥군,3246.0,1059.0,2187.0,2019
2409,전남,진도군,2475.0,732.0,1743.0,2019
2410,전남,함평군,3037.0,979.0,2058.0,2019
2411,전남,해남군,6616.0,1861.0,4755.0,2019
2412,전남,화순군,5844.0,1631.0,4213.0,2019
2413,대구,소계,220200.0,31899.0,188301.0,2019
2414,대구,남구,11195.0,1763.0,9432.0,2019
2415,대구,달서구,47262.0,6604.0,40658.0,2019
2416,대구,달성군,22786.0,3433.0,19353.0,2019
2417,대구,동구,28920.0,4356.0,24564.0,2019
2418,대구,북구,43792.0,5328.0,38464.0,2019
2419,대구,서구,16649.0,2289.0,14360.0,2019
2420,대구,수성구,28146.0,5090.0,23056.0,2019
2421,대구,중구,21450.0,3036.0,18414.0,2019
2422,경북,소계,233143.0,43373.0,189770.0,2019
2423,경북,경산시,23552.0,3989.0,19563.0,2019
2424,경북,경주시,24109.0,4736.0,19373.0,2019
2425,경북,고령군,4609.0,946.0,3663.0,2019
2426,경북,구미시,34736.0,5934.0,28802.0,2019
2427,경북,군위군,2397.0,604.0,1793.0,2019
2428,경북,김천시,10915.0,2026.0,8889.0,2019
2429,경북,문경시,5368.0,1035.0,4333.0,2019
2430,경북,봉화군,2533.0,693.0,1840.0,2019
2431,경북,상주시,9040.0,1505.0,7535.0,2019
2432,경북,성주군,6001.0,1419.0,4582.0,2019
2433,경북,안동시,14359.0,2560.0,11799.0,2019
2434,경북,영덕군,3242.0,677.0,2565.0,2019
2435,경북,영양군,1384.0,330.0,1054.0,2019
2436,경북,영주시,8872.0,1360.0,7512.0,2019
2437,경북,영천시,10880.0,2354.0,8526.0,2019
2438,경북,예천군,4163.0,715.0,3448.0,2019
2439,경북,울릉군,761.0,187.0,574.0,2019
2440,경북,울진군,3384.0,748.0,2636.0,2019
2441,경북,의성군,4295.0,940.0,3355.0,2019
2442,경북,청도군,2986.0,818.0,2168.0,2019
2443,경북,청송군,1635.0,476.0,1159.0,2019
2444,경북,칠곡군,14424.0,2768.0,11656.0,2019
2445,경북,포항시,39498.0,6553.0,32945.0,2019
2446,부산,소계,325953.0,53689.0,272264.0,2019
2447,부산,강서구,31224.0,6309.0,24915.0,2019
2448,부산,금정구,20822.0,3201.0,17621.0,2019
2449,부산,기장군,15654.0,2745.0,12909.0,2019
2450,부산,남구,19346.0,3079.0,16267.0,2019
2451,부산,동구,13985.0,2603.0,11382.0,2019
2452,부산,동래구,20255.0,2988.0,17267.0,2019
2453,부산,부산진구,35406.0,5068.0,30338.0,2019
2454,부산,북구,14155.0,1582.0,12573.0,2019
2455,부산,사상구,31305.0,4711.0,26594.0,2019
2456,부산,사하구,20567.0,3122.0,17445.0,2019
2457,부산,서구,7774.0,1564.0,6210.0,2019
2458,부산,수영구,15607.0,2128.0,13479.0,2019
2459,부산,연제구,17443.0,3144.0,14299.0,2019
2460,부산,영도구,7884.0,1223.0,6661.0,2019
2461,부산,중구,16037.0,3033.0,13004.0,2019
2462,부산,해운대구,38489.0,7189.0,31300.0,2019
2463,울산,소계,91159.0,14757.0,76402.0,2019
2464,울산,남구,33381.0,5440.0,27941.0,2019
2465,울산,동구,7152.0,918.0,6234.0,2019
2466,울산,북구,14753.0,2140.0,12613.0,2019
2467,울산,울주군,21282.0,4484.0,16798.0,2019
2468,울산,중구,14591.0,1775.0,12816.0,2019
2469,경남,소계,295302.0,48545.0,246757.0,2019
2470,경남,거제시,17115.0,2469.0,14646.0,2019
2471,경남,거창군,5146.0,1029.0,4117.0,2019
2472,경남,고성군,4156.0,1054.0,3102.0,2019
2473,경남,김해시,55894.0,9729.0,46165.0,2019
2474,경남,남해군,2888.0,535.0,2353.0,2019
2475,경남,밀양시,8955.0,1636.0,7319.0,2019
2476,경남,사천시,8511.0,1545.0,6966.0,2019
2477,경남,산청군,3165.0,854.0,2311.0,2019
2478,경남,양산시,38132.0,4895.0,33237.0,2019
2479,경남,의령군,2151.0,627.0,1524.0,2019
2480,경남,진주시,29986.0,4075.0,25911.0,2019
2481,경남,창녕군,4493.0,1128.0,3365.0,2019
2482,경남,창원시,86599.0,13186.0,73413.0,2019
2483,경남,통영시,8935.0,1196.0,7739.0,2019
2484,경남,하동군,3821.0,861.0,2960.0,2019
2485,경남,함안군,9277.0,2133.0,7144.0,2019
2486,경남,함양군,2821.0,774.0,2047.0,2019
2487,경남,합천군,3257.0,819.0,2438.0,2019
2488,제주,소계,80939.0,15190.0,65749.0,2019
2489,제주,제주시,57017.0,11688.0,45329.0,2019
2490,제주,서귀포시,23922.0,3502.0,20420.0,2019
